ticker,month,n,z
COF,2022-05,731,-3.324251576301221
COF,2022-06,910,0.465274430479154
COF,2022-07,917,0.47284400747411703
COF,2022-08,945,0.8042446476088358
COF,2022-09,915,0.2888365425888658
COF,2022-10,978,1.0838300211717193
COF,2022-11,874,-0.41169819037153227
COF,2022-12,963,0.8792418795171323
COF,2023-01,1041,1.7656506114442971
COF,2023-02,1042,1.4811664177025083
COF,2023-03,385,-9.483990013989684
COF,2023-04,0,-25.140761844013465
COF,2023-05,0,-3.145756094813903
COF,2023-06,0,-2.130230460997563
COF,2023-07,0,-1.6522036014053594
COF,2023-08,0,-1.3498059546927974
COF,2023-09,1,-0.9306136262195568
COF,2023-10,1,
COF,2023-11,799,
COF,2023-12,1154,
COF,2024-01,1215,
COF,2024-02,1247,
COF,2024-03,1370,
COF,2024-04,1265,1.1590535822319166
COF,2024-05,1192,0.962520291596494
COF,2024-06,1092,0.7888090672985892
COF,2024-07,1214,0.6903501128602817
COF,2024-08,1343,0.6000573681794901
COF,2024-09,1408,0.4992419184233984
COF,2024-10,1449,0.39081001756185446
COF,2024-11,1297,0.4103708316915717
COF,2024-12,1450,1.6121372781057042
COF,2025-01,6797,19.141360371503037
COF,2025-02,1721,0.29692330035526443
COF,2025-03,1703,0.22081207156373772
COF,2025-04,1668,0.1405277341717381
COF,2025-05,1783,0.2328730865131997
COF,2025-06,1888,0.2872199156669971
COF,2025-07,2057,0.38671335092105635
COF,2025-08,2022,0.25867708058641403
COF,2025-09,2068,0.2373193370910273
COF,2025-10,1840,-0.10910641930107584
COF,2025-11,1939,-0.03312310618199309
COF,2025-12,2273,0.28367957096363167
COF,2026-01,2467,0.41111418233363306
COF,2026-02,2203,1.0670405113768637
COF,2026-03,2238,1.0371028108957296
COF,2026-04,2164,0.5872175572826396
COF,2026-05,2158,0.43581712181008797
COF,2026-06,2583,2.450911926390652
COIN,2014-08,1,
COIN,2014-09,0,
COIN,2014-10,0,
COIN,2014-11,0,
COIN,2014-12,0,
COIN,2015-01,0,
COIN,2015-02,0,
COIN,2015-03,0,
COIN,2015-04,1,
COIN,2015-05,0,
COIN,2015-06,0,
COIN,2015-07,0,
COIN,2015-08,0,
COIN,2015-09,1,
COIN,2015-10,5,
COIN,2015-11,0,
COIN,2015-12,0,
COIN,2016-01,0,
COIN,2016-02,0,
COIN,2016-03,1,
COIN,2016-04,0,
COIN,2016-05,0,
COIN,2016-06,3,
COIN,2016-07,0,
COIN,2016-08,0,
COIN,2016-09,0,
COIN,2016-10,0,
COIN,2016-11,1,
COIN,2016-12,1,
COIN,2017-01,2,
COIN,2017-02,1,
COIN,2017-03,0,
COIN,2017-04,3,
COIN,2017-05,10,
COIN,2017-06,77,
COIN,2017-07,112,
COIN,2017-08,164,
COIN,2017-09,120,
COIN,2017-10,51,
COIN,2017-11,110,1.137302561315319
COIN,2017-12,432,1.6569466401853785
COIN,2018-01,889,1.724605419708107
COIN,2018-02,337,0.9664056796989403
COIN,2018-03,190,0.5413971154028746
COIN,2018-04,87,-0.09090519488725972
COIN,2018-05,63,-0.6393860413044727
COIN,2018-06,47,-1.3624577457590799
COIN,2018-07,23,-2.028883211162631
COIN,2018-08,17,-1.9043661248289296
COIN,2018-09,14,-1.6754752816199074
COIN,2018-10,7,-1.861980974904707
COIN,2018-11,9,-1.3850051126706402
COIN,2018-12,11,-1.0490034357960558
COIN,2019-01,8,-1.084801152706285
COIN,2019-02,6,-1.2027044772812332
COIN,2019-03,10,-0.6818463023471499
COIN,2019-04,8,-0.8141158651424653
COIN,2019-05,19,0.41610095573658756
COIN,2019-06,21,0.8800603150803503
COIN,2019-07,44,3.0114258148515916
COIN,2019-08,20,0.8515005536486451
COIN,2019-09,15,0.3106907047540151
COIN,2019-10,20,0.8005698638934559
COIN,2019-11,13,-0.09646019227971701
COIN,2019-12,7,-1.2397479634204205
COIN,2020-01,13,-0.08315277406681089
COIN,2020-02,12,-0.29870077224142505
COIN,2020-03,19,0.47752250429142573
COIN,2020-04,18,0.2678263825569955
COIN,2020-05,36,1.7677730061464056
COIN,2020-06,25,0.6982994732050762
COIN,2020-07,38,1.5223970981736272
COIN,2020-08,27,0.8832779766187656
COIN,2020-09,24,0.5583607101036493
COIN,2020-10,19,-0.007599646564374837
COIN,2020-11,31,1.0205746094376211
COIN,2020-12,58,2.180570404165382
COIN,2021-01,117,3.5238915848867474
COIN,2021-02,124,2.433986321452099
COIN,2021-03,200,2.6322327578590854
COIN,2021-04,153,1.5952763426734204
COIN,2021-05,189,1.5854909999248845
COIN,2021-06,139,0.9571205656922454
COIN,2021-07,142,0.833355212040931
COIN,2021-08,162,0.8569074504759348
COIN,2021-09,138,0.5289445492273178
COIN,2021-10,140,0.42390703854573086
COIN,2021-11,171,0.6651693541144507
COIN,2021-12,113,-0.6514239830886529
COIN,2022-01,113,-1.46021717553357
COIN,2022-02,90,-2.648292886572917
COIN,2022-03,80,-2.5320507326434747
COIN,2022-04,70,-2.478106875237472
COIN,2022-05,88,-1.1035495295249378
COIN,2022-06,67,-1.8804547961495406
COIN,2022-07,70,-1.3679203106589648
COIN,2022-08,72,-1.061262264086435
COIN,2022-09,45,-2.373972641976131
COIN,2022-10,37,-2.354256077592314
COIN,2022-11,56,-0.8264719002358818
COIN,2022-12,63,-0.37910010397425803
COIN,2023-01,52,-0.8876928178547651
COIN,2023-02,50,-0.9159438676823345
COIN,2023-03,17,-4.985550927361397
COIN,2023-04,0,-9.5367249835121
COIN,2023-05,0,-2.9894511367464807
COIN,2023-06,0,-2.07832427412379
COIN,2023-07,0,-1.6236416818339523
COIN,2023-08,0,-1.3319781830153403
COIN,2023-09,0,
COIN,2023-10,0,
COIN,2023-11,35,
COIN,2023-12,57,
COIN,2024-01,69,
COIN,2024-02,53,
COIN,2024-03,109,
COIN,2024-04,84,1.2782368479161403
COIN,2024-05,95,1.1300297618359614
COIN,2024-06,76,0.8556213105806286
COIN,2024-07,80,0.7432928894929832
COIN,2024-08,80,0.616436090105015
COIN,2024-09,87,0.5432885438681444
COIN,2024-10,64,0.18931000517501628
COIN,2024-11,118,1.665567406619915
COIN,2024-12,145,2.5277421761109373
COIN,2025-01,145,1.931555612474381
COIN,2025-02,115,0.7769671013363667
COIN,2025-03,97,0.008992064063893643
COIN,2025-04,91,-0.20113627882249466
COIN,2025-05,114,0.6558063217184522
COIN,2025-06,130,1.0939703722808207
COIN,2025-07,138,1.1586817035763033
COIN,2025-08,157,1.4812173078274875
COIN,2025-09,95,-0.6752872009530688
COIN,2025-10,94,-0.763772934231012
COIN,2025-11,108,-0.457107237727842
COIN,2025-12,91,-1.296757435621545
COIN,2026-01,97,-0.7688189868602193
COIN,2026-02,107,-0.0970566744601694
COIN,2026-03,99,-0.4962357003700808
COIN,2026-04,129,0.9733068749132596
COIN,2026-05,118,0.31596401412792935
COIN,2026-06,84,-1.6240110837889659
COOP,2017-04,3,
COOP,2017-05,7,
COOP,2017-06,5,
COOP,2017-07,3,
COOP,2017-08,3,
COOP,2017-09,3,
COOP,2017-10,2,
COOP,2017-11,2,
COOP,2017-12,16,
COOP,2018-01,13,
COOP,2018-02,14,
COOP,2018-03,11,
COOP,2018-04,13,
COOP,2018-05,12,
COOP,2018-06,16,1.1910438502349745
COOP,2018-07,16,1.0153190134892103
COOP,2018-08,16,0.8591640684423886
COOP,2018-09,18,0.8820157182537549
COOP,2018-10,47,2.1750155939577147
COOP,2018-11,102,3.170409123665103
COOP,2018-12,106,2.6861395814917466
COOP,2019-01,128,2.1756939115789664
COOP,2019-02,157,1.902782347532744
COOP,2019-03,176,1.629059710403059
COOP,2019-04,181,1.3727771510762319
COOP,2019-05,148,0.9696901653617436
COOP,2019-06,132,0.7144784381179645
COOP,2019-07,155,0.7569733921680639
COOP,2019-08,138,0.4975997324036969
COOP,2019-09,128,0.25621768302851256
COOP,2019-10,164,0.716603272237243
COOP,2019-11,101,-1.8177776383128394
COOP,2019-12,125,-0.6421986782587498
COOP,2020-01,114,-1.3455299457243566
COOP,2020-02,133,-0.34224282037689957
COOP,2020-03,140,0.027303278741041905
COOP,2020-04,124,-0.6182620971108715
COOP,2020-05,86,-3.2610527608279685
COOP,2020-06,104,-1.1153640621055867
COOP,2020-07,108,-0.7541273362652126
COOP,2020-08,107,-0.6795133008097007
COOP,2020-09,88,-1.7047740154981734
COOP,2020-10,91,-1.208397005129454
COOP,2020-11,91,-1.1142135077036368
COOP,2020-12,99,-0.512461286446231
COOP,2021-01,122,0.8796682201397158
COOP,2021-02,128,1.1139374948500882
COOP,2021-03,193,3.710445435743434
COOP,2021-04,236,3.430445044336649
COOP,2021-05,168,1.1960562578986806
COOP,2021-06,158,0.8182553538292074
COOP,2021-07,151,0.5606871333336004
COOP,2021-08,147,0.3919297513117034
COOP,2021-09,171,0.7862454640068601
COOP,2021-10,165,0.5372736781807802
COOP,2021-11,137,-0.27644273800081287
COOP,2021-12,125,-0.889597565846201
COOP,2022-01,145,-0.37082344505948567
COOP,2022-02,168,0.3475850747299762
COOP,2022-03,211,1.6157864330161131
COOP,2022-04,159,-0.1330748160397656
COOP,2022-05,99,-3.53414007379601
COOP,2022-06,139,-0.4368553158254509
COOP,2022-07,130,-0.7377284639191601
COOP,2022-08,158,0.37089681867135343
COOP,2022-09,157,0.3040330353202595
COOP,2022-10,129,-0.702967781829191
COOP,2022-11,115,-1.209336737304727
COOP,2022-12,123,-0.7286090888487115
COOP,2023-01,150,0.28237927200712354
COOP,2023-02,148,0.19981849153507042
COOP,2023-03,63,-4.160134616611387
COOP,2023-04,0,-18.560508272359055
COOP,2023-05,0,-3.124843319643914
COOP,2023-06,0,-2.1236184637637083
COOP,2023-07,0,-1.6484660589508322
COOP,2023-08,0,-1.347213169340796
COOP,2023-09,0,-1.128051937986689
COOP,2023-10,0,
COOP,2023-11,131,
COOP,2023-12,186,
COOP,2024-01,193,
COOP,2024-02,198,
COOP,2024-03,224,
COOP,2024-04,210,1.1813833759513457
COOP,2024-05,185,0.9510259743273312
COOP,2024-06,146,0.7164636008032308
COOP,2024-07,155,0.6145852588388737
COOP,2024-08,158,0.5001896122616416
COOP,2024-09,174,0.42047822139330754
COOP,2024-10,163,0.2360507932411837
COOP,2024-11,164,-0.4105596825871813
COOP,2024-12,190,0.4867630204922614
COOP,2025-01,203,0.9725994362449533
COOP,2025-02,196,0.6571103750064317
COOP,2025-03,187,0.31742951437784783
COOP,2025-04,204,1.2457127602936158
COOP,2025-05,209,1.5233561926432753
COOP,2025-06,191,0.5812920780443961
COOP,2025-07,175,-0.3621328795105398
COOP,2025-08,149,-2.1975313244666523
COOP,2025-09,168,-0.8081001547050248
COOP,2025-10,177,-0.27709895688730396
COOP,2025-11,174,-0.5278536112869672
COOP,2025-12,231,2.3250655452031355
COOP,2026-01,263,2.9037505151733582
COOP,2026-02,169,-0.8285984369142056
COOP,2026-03,34,-10.950760934485015
COOP,2026-04,0,-9.959941913941277
COOP,2026-05,0,-3.000793959772471
COOP,2026-06,0,-2.074674650170319
ECPG,2013-04,1,
ECPG,2013-05,2,
ECPG,2013-06,0,
ECPG,2013-07,57,
ECPG,2013-08,128,
ECPG,2013-09,198,
ECPG,2013-10,158,
ECPG,2013-11,216,
ECPG,2013-12,210,
ECPG,2014-01,231,
ECPG,2014-02,246,
ECPG,2014-03,258,
ECPG,2014-04,253,0.7126842296298156
ECPG,2014-05,212,0.4967247750406967
ECPG,2014-06,249,0.4706576447179228
ECPG,2014-07,234,0.5021112098023373
ECPG,2014-08,205,-0.16503886758066955
ECPG,2014-09,188,-1.164318096677206
ECPG,2014-10,188,-1.0974491464785852
ECPG,2014-11,145,-3.8768459014028953
ECPG,2014-12,154,-2.0184958209862134
ECPG,2015-01,188,-0.5767553243393362
ECPG,2015-02,170,-1.008755923701032
ECPG,2015-03,213,0.3196054163968249
ECPG,2015-04,157,-1.2885728698839312
ECPG,2015-05,179,-0.3360677721916826
ECPG,2015-06,205,0.5615696679754866
ECPG,2015-07,202,0.6613349412191316
ECPG,2015-08,183,0.0632960430379416
ECPG,2015-09,204,1.0536564612981503
ECPG,2015-10,163,-0.8433175848843005
ECPG,2015-11,137,-2.09246370518282
ECPG,2015-12,146,-1.4522920361513734
ECPG,2016-01,140,-1.6550756662516062
ECPG,2016-02,177,0.14630183323071544
ECPG,2016-03,187,0.47638534447274805
ECPG,2016-04,108,-3.193665311461951
ECPG,2016-05,107,-2.2418996700302287
ECPG,2016-06,114,-1.44317540682467
ECPG,2016-07,105,-1.5590183128451272
ECPG,2016-08,139,-0.141478503627278
ECPG,2016-09,144,0.10679756592122334
ECPG,2016-10,118,-0.7438542508705753
ECPG,2016-11,93,-1.861783436167185
ECPG,2016-12,117,-0.43850147574201065
ECPG,2017-01,119,-0.2782135860412646
ECPG,2017-02,141,0.5813514791235326
ECPG,2017-03,147,0.9856663385163889
ECPG,2017-04,133,0.716556005424545
ECPG,2017-05,132,0.5495480766991018
ECPG,2017-06,131,0.3880186720634492
ECPG,2017-07,146,1.0970989651376557
ECPG,2017-08,140,0.620148615531011
ECPG,2017-09,94,-2.401640500761655
ECPG,2017-10,130,0.2730759359420391
ECPG,2017-11,127,0.07092548609968921
ECPG,2017-12,113,-1.0753230242824043
ECPG,2018-01,134,0.33183490821190803
ECPG,2018-02,148,1.0629370980171378
ECPG,2018-03,172,2.1847005984478143
ECPG,2018-04,158,1.2196575427879297
ECPG,2018-05,155,0.9350007336748768
ECPG,2018-06,137,0.0553844284881047
ECPG,2018-07,124,-0.5867297225093082
ECPG,2018-08,125,-0.45079415503806725
ECPG,2018-09,110,-1.1774129816366317
ECPG,2018-10,143,0.42729508197074745
ECPG,2018-11,106,-1.8272370165462632
ECPG,2018-12,93,-2.375566873260666
ECPG,2019-01,86,-2.3571565307488833
ECPG,2019-02,107,-0.7854220105325496
ECPG,2019-03,165,1.3240169905734533
ECPG,2019-04,145,0.7655813396390153
ECPG,2019-05,151,1.0282221680240562
ECPG,2019-06,110,-0.5156409721512107
ECPG,2019-07,106,-0.6126196445286081
ECPG,2019-08,116,-0.09731683541883655
ECPG,2019-09,138,0.790269265223867
ECPG,2019-10,113,-0.28413897639690394
ECPG,2019-11,117,-0.021360276762611295
ECPG,2019-12,125,0.27305269869251736
ECPG,2020-01,141,0.8244990301024262
ECPG,2020-02,144,0.8668506797478989
ECPG,2020-03,155,1.242839886273174
ECPG,2020-04,118,-0.6617811886284329
ECPG,2020-05,129,0.1293343249132107
ECPG,2020-06,120,-0.3510125218173933
ECPG,2020-07,113,-0.9597875172710346
ECPG,2020-08,136,0.6619045024678853
ECPG,2020-09,142,0.9627113445491768
ECPG,2020-10,136,0.5152874767174417
ECPG,2020-11,141,0.7633489194588544
ECPG,2020-12,143,0.7842078178041817
ECPG,2021-01,127,-0.5906060530797386
ECPG,2021-02,189,3.713454206539603
ECPG,2021-03,260,4.702118172862053
ECPG,2021-04,229,2.0619949080542
ECPG,2021-05,181,0.7151875367308588
ECPG,2021-06,233,1.5770554988448033
ECPG,2021-07,240,1.4154922393569702
ECPG,2021-08,188,0.2919466447459399
ECPG,2021-09,221,0.833482125194023
ECPG,2021-10,191,0.11837579353869192
ECPG,2021-11,178,-0.2992667489049524
ECPG,2021-12,153,-1.1295798769137297
ECPG,2022-01,186,-0.24578593092616177
ECPG,2022-02,168,-1.1887933634258208
ECPG,2022-03,194,-0.1844593001921537
ECPG,2022-04,185,-0.3793329858799853
ECPG,2022-05,156,-1.5707429210981705
ECPG,2022-06,143,-1.9555865161871082
ECPG,2022-07,164,-0.6932494720687833
ECPG,2022-08,217,1.7212867140342165
ECPG,2022-09,143,-1.6295500224171904
ECPG,2022-10,146,-1.251161761531352
ECPG,2022-11,139,-1.421151491027334
ECPG,2022-12,185,0.8202961840272804
ECPG,2023-01,244,2.6238496641639855
ECPG,2023-02,211,1.1705070668285247
ECPG,2023-03,62,-5.444287538271647
ECPG,2023-04,0,-14.64936364959117
ECPG,2023-05,0,-3.091350381507218
ECPG,2023-06,0,-2.1091356025663703
ECPG,2023-07,0,-1.640190257848986
ECPG,2023-08,0,-1.3414820676161794
ECPG,2023-09,0,-1.123960040365844
ECPG,2023-10,0,
ECPG,2023-11,155,
ECPG,2023-12,272,
ECPG,2024-01,287,
ECPG,2024-02,377,
ECPG,2024-03,430,
ECPG,2024-04,457,1.287079632877356
ECPG,2024-05,473,1.092960621772476
ECPG,2024-06,433,0.8957313060913414
ECPG,2024-07,498,0.8037823645750919
ECPG,2024-08,526,0.6943444695186096
ECPG,2024-09,687,0.6887830584603608
ECPG,2024-10,964,0.7910984190657248
ECPG,2024-11,852,1.513965868591377
ECPG,2024-12,799,1.292882835568241
ECPG,2025-01,1168,2.1784760864042623
ECPG,2025-02,823,0.8622884596592908
ECPG,2025-03,1006,1.3008695387364715
ECPG,2025-04,836,0.5709193492489915
ECPG,2025-05,986,0.9571945655160494
ECPG,2025-06,903,0.5306240457251665
ECPG,2025-07,1110,1.2148825087059167
ECPG,2025-08,1169,1.3611407775415774
ECPG,2025-09,1297,2.0249125494616576
ECPG,2025-10,1409,2.2665538286702294
ECPG,2025-11,1417,1.7636635946349632
ECPG,2025-12,1756,2.482770341211977
ECPG,2026-01,1828,2.085473221923728
ECPG,2026-02,1662,1.2948711829584092
ECPG,2026-03,2207,2.1863820011980537
ECPG,2026-04,1688,0.8027548018380337
ECPG,2026-05,1762,0.8372630412402298
ECPG,2026-06,1975,1.1575951521797374
EFX,2012-10,2,
EFX,2012-11,5,
EFX,2012-12,4,
EFX,2013-01,2,
EFX,2013-02,4,
EFX,2013-03,3,
EFX,2013-04,3,
EFX,2013-05,3,
EFX,2013-06,3,
EFX,2013-07,0,
EFX,2013-08,0,
EFX,2013-09,1,
EFX,2013-10,0,
EFX,2013-11,3,
EFX,2013-12,1,
EFX,2014-01,3,
EFX,2014-02,3,
EFX,2014-03,3,
EFX,2014-04,1,
EFX,2014-05,5,
EFX,2014-06,0,
EFX,2014-07,1,
EFX,2014-08,2,
EFX,2014-09,2,
EFX,2014-10,1,
EFX,2014-11,5,
EFX,2014-12,3,
EFX,2015-01,1,
EFX,2015-02,1,
EFX,2015-03,5,
EFX,2015-04,3,
EFX,2015-05,2,
EFX,2015-06,2,
EFX,2015-07,2,
EFX,2015-08,10,
EFX,2015-09,3,
EFX,2015-10,6,
EFX,2015-11,4,
EFX,2015-12,2,
EFX,2016-01,4,
EFX,2016-02,8,
EFX,2016-03,10,
EFX,2016-04,12,
EFX,2016-05,8,
EFX,2016-06,11,
EFX,2016-07,11,
EFX,2016-08,9,
EFX,2016-09,10,
EFX,2016-10,13,
EFX,2016-11,13,0.9990101931894202
EFX,2016-12,14,0.999132306329343
EFX,2017-01,12,0.6066739309913024
EFX,2017-02,6,-3.0464695025283755
EFX,2017-03,11,0.18990668676901398
EFX,2017-04,14,1.1921779309045069
EFX,2017-05,27,3.845215064823127
EFX,2017-06,23,1.9276948353222454
EFX,2017-07,35,2.640344540086743
EFX,2017-08,49,2.6363022911253715
EFX,2017-09,56,2.171225940258776
EFX,2017-10,56,1.684896410999605
EFX,2017-11,36,0.746599004012843
EFX,2017-12,39,0.7436977311349854
EFX,2018-01,65,1.3563379899807246
EFX,2018-02,45,0.6236811350115352
EFX,2018-03,58,0.9842187789639242
EFX,2018-04,66,1.1972173293371196
EFX,2018-05,81,1.795754508121749
EFX,2018-06,105,2.2633716938407393
EFX,2018-07,87,1.413400902915864
EFX,2018-08,126,2.3709559218806566
EFX,2018-09,88,0.8400202758030301
EFX,2018-10,94,0.8959966034211341
EFX,2018-11,94,0.7689091626529875
EFX,2018-12,100,0.8283094792995169
EFX,2019-01,81,-0.006778786437143452
EFX,2019-02,64,-0.9163014241999714
EFX,2019-03,127,1.8058266596549777
EFX,2019-04,109,0.8507390709315571
EFX,2019-05,110,0.7699165321072625
EFX,2019-06,133,1.6369801464563585
EFX,2019-07,112,0.57793425950605
EFX,2019-08,125,1.0051745311908056
EFX,2019-09,119,0.7767492735616415
EFX,2019-10,84,-1.0059651039791149
EFX,2019-11,89,-0.6628882528502328
EFX,2019-12,57,-2.6585648004606734
EFX,2020-01,82,-0.629552646614023
EFX,2020-02,120,0.7451181217975127
EFX,2020-03,196,2.6186442543206607
EFX,2020-04,190,1.893272864456783
EFX,2020-05,187,1.4810427838080922
EFX,2020-06,192,1.3154063124454778
EFX,2020-07,215,1.437751389118436
EFX,2020-08,151,0.3929246223967204
EFX,2020-09,193,0.9162181984231126
EFX,2020-10,187,0.7288446075434587
EFX,2020-11,145,0.0174647449100749
EFX,2020-12,132,-0.3118493506699002
EFX,2021-01,172,0.24487176307389558
EFX,2021-02,133,-1.3820151741856084
EFX,2021-03,225,1.620510870788229
EFX,2021-04,213,1.1216346794709198
EFX,2021-05,212,0.9979128063614646
EFX,2021-06,204,0.7085043912083225
EFX,2021-07,213,0.891956210911523
EFX,2021-08,159,-0.5940461174587967
EFX,2021-09,135,-1.47698328096292
EFX,2021-10,110,-2.2147424678134477
EFX,2021-11,102,-2.009035477841977
EFX,2021-12,144,-0.41561372853271883
EFX,2022-01,151,-0.2768240485346901
EFX,2022-02,320,2.4886817209363783
EFX,2022-03,218,0.6902932775943654
EFX,2022-04,220,0.7305841260422478
EFX,2022-05,151,-0.4190102828290724
EFX,2022-06,85,-2.090526378425704
EFX,2022-07,125,-0.6044563306324885
EFX,2022-08,170,0.34189287967615983
EFX,2022-09,129,-0.42436954220427187
EFX,2022-10,157,0.11892491978765295
EFX,2022-11,120,-0.71355871036301
EFX,2022-12,130,-0.5494082580499063
EFX,2023-01,184,0.486744913048061
EFX,2023-02,187,0.4815028938254633
EFX,2023-03,78,-2.3858731920889866
EFX,2023-04,0,-16.054717434441102
EFX,2023-05,0,-3.1183432369477697
EFX,2023-06,0,-2.119789295688591
EFX,2023-07,0,-1.6494766575828268
EFX,2023-08,0,-1.3480513633769335
EFX,2023-09,0,-1.128580283123501
EFX,2023-10,0,
EFX,2023-11,505,
EFX,2023-12,639,
EFX,2024-01,790,
EFX,2024-02,749,
EFX,2024-03,1737,
EFX,2024-04,2306,1.434513719843711
EFX,2024-05,2195,1.1815267026663097
EFX,2024-06,1777,0.9404869525806492
EFX,2024-07,1893,0.8134800900558017
EFX,2024-08,2494,0.7677561863782217
EFX,2024-09,2495,0.6483726669052904
EFX,2024-10,2339,0.520873363251602
EFX,2024-11,1738,0.3095615644810814
EFX,2024-12,2018,0.46404103405656083
EFX,2025-01,2896,1.2150348224449472
EFX,2025-02,1996,0.048229764578626565
EFX,2025-03,2431,0.8039136921306141
EFX,2025-04,3214,2.476761107092246
EFX,2025-05,3588,2.4466667160861117
EFX,2025-06,3420,1.6206289748927913
EFX,2025-07,3793,1.7880477883980046
EFX,2025-08,4129,1.8046859371944142
EFX,2025-09,4164,1.487543001244665
EFX,2025-10,2568,-0.3511653779834026
EFX,2025-11,1843,-1.4883447194786936
EFX,2025-12,1519,-2.2128183234578795
EFX,2026-01,1658,-1.606758746584152
EFX,2026-02,943,-2.8748729042268444
EFX,2026-03,984,-2.009791282121785
EFX,2026-04,741,-2.1192229698672786
EFX,2026-05,704,-1.7287916924311355
EFX,2026-06,803,-1.2135660121921956
ENVA,2013-08,4,
ENVA,2013-09,8,
ENVA,2013-10,7,
ENVA,2013-11,27,
ENVA,2013-12,31,
ENVA,2014-01,63,
ENVA,2014-02,51,
ENVA,2014-03,71,
ENVA,2014-04,61,
ENVA,2014-05,46,
ENVA,2014-06,49,
ENVA,2014-07,54,
ENVA,2014-08,38,0.2698141521339884
ENVA,2014-09,39,0.14204019064821863
ENVA,2014-10,46,0.2404366835506783
ENVA,2014-11,42,-0.34082696759405484
ENVA,2014-12,37,-1.1041450606078447
ENVA,2015-01,34,-1.7056298855361143
ENVA,2015-02,43,-0.341232754374969
ENVA,2015-03,29,-2.088931153207899
ENVA,2015-04,36,-0.7997177554046284
ENVA,2015-05,24,-3.0253496141954606
ENVA,2015-06,9,-6.309981938197921
ENVA,2015-07,12,-2.2167061738973555
ENVA,2015-08,3,-4.113696160828832
ENVA,2015-09,13,-0.7790826143294355
ENVA,2015-10,10,-0.9779876732460832
ENVA,2015-11,9,-0.9533498075220153
ENVA,2015-12,7,-1.1065008752165026
ENVA,2016-01,14,-0.08440820959056694
ENVA,2016-02,19,0.4262719203170822
ENVA,2016-03,17,0.4166503332701352
ENVA,2016-04,11,-0.18559875801502002
ENVA,2016-05,9,-0.41001345138902473
ENVA,2016-06,14,0.6838728726887772
ENVA,2016-07,16,0.8892827349641765
ENVA,2016-08,20,1.2935556599206197
ENVA,2016-09,12,-0.16637342292418986
ENVA,2016-10,23,1.8690128421407528
ENVA,2016-11,11,-0.5628561108576456
ENVA,2016-12,13,-0.15680369311880543
ENVA,2017-01,13,-0.3731484701215813
ENVA,2017-02,13,-0.34913762503837587
ENVA,2017-03,15,0.2887861847490311
ENVA,2017-04,13,-0.21345589598744408
ENVA,2017-05,5,-3.880958061517278
ENVA,2017-06,10,-0.7790349541899626
ENVA,2017-07,19,1.042088719757784
ENVA,2017-08,12,-0.23493398541058583
ENVA,2017-09,13,0.0899193157047892
ENVA,2017-10,13,0.0715349938282368
ENVA,2017-11,16,0.9229333614253007
ENVA,2017-12,15,0.5914610049729369
ENVA,2018-01,17,0.9419449631648332
ENVA,2018-02,19,1.1826899893432716
ENVA,2018-03,20,1.1776065359020924
ENVA,2018-04,17,0.6024042537399444
ENVA,2018-05,17,0.5341063565008471
ENVA,2018-06,8,-3.0245875444580363
ENVA,2018-07,13,-0.5874597938143574
ENVA,2018-08,19,1.0619318012090202
ENVA,2018-09,21,1.3063438661470013
ENVA,2018-10,25,1.7803998528880582
ENVA,2018-11,13,-0.8859071875988371
ENVA,2018-12,14,-0.5483505728566461
ENVA,2019-01,16,-0.07248311606723817
ENVA,2019-02,17,0.1510449971926944
ENVA,2019-03,14,-0.4815489333502423
ENVA,2019-04,13,-0.6447476176705429
ENVA,2019-05,23,1.4296051834478554
ENVA,2019-06,11,-1.1280973396978693
ENVA,2019-07,13,-0.8145375665368223
ENVA,2019-08,14,-0.5330821964313693
ENVA,2019-09,16,0.07615687758300786
ENVA,2019-10,21,1.3139499804849086
ENVA,2019-11,19,1.087844227314632
ENVA,2019-12,15,-0.1799953771571727
ENVA,2020-01,16,0.0935708887859904
ENVA,2020-02,17,0.37853490578411814
ENVA,2020-03,12,-1.243862711978548
ENVA,2020-04,21,1.3645512423252508
ENVA,2020-05,28,2.3984734424839087
ENVA,2020-06,23,1.284207610394478
ENVA,2020-07,21,0.748107348964861
ENVA,2020-08,17,-0.2711296805022638
ENVA,2020-09,16,-0.6263147323943072
ENVA,2020-10,12,-1.8861659269466555
ENVA,2020-11,10,-2.2080304703177704
ENVA,2020-12,18,0.2555238314385973
ENVA,2021-01,21,0.7312666424310964
ENVA,2021-02,19,0.30632334904868475
ENVA,2021-03,21,0.6087971668033113
ENVA,2021-04,13,-1.2129607363124613
ENVA,2021-05,21,0.6032840518649544
ENVA,2021-06,14,-0.7795803988259568
ENVA,2021-07,15,-0.37653596980250253
ENVA,2021-08,18,0.48527191269645803
ENVA,2021-09,19,0.6873436845482516
ENVA,2021-10,28,2.2191564127561567
ENVA,2021-11,19,0.2968204864655557
ENVA,2021-12,14,-1.3354519771373317
ENVA,2022-01,21,0.6715283511115109
ENVA,2022-02,22,0.8831468187529966
ENVA,2022-03,17,-0.3289940818366423
ENVA,2022-04,22,0.8930111543426777
ENVA,2022-05,15,-1.089358119658339
ENVA,2022-06,13,-1.586370500386258
ENVA,2022-07,18,-0.04532072080421676
ENVA,2022-08,21,0.6045713837380853
ENVA,2022-09,20,0.31090813479325763
ENVA,2022-10,22,0.7302647031672538
ENVA,2022-11,17,-0.42511063682041045
ENVA,2022-12,16,-0.6958530903200953
